Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Project title: Jamaica adolescent reproductive health project|(JARHP) (youth.now)","Special Evaluation","Documents","532-C-00-00-00003-00","","7/1/2004 12:00:00 AM","","Youth|Reproductive health|Peer teaching|Health education|Development project evaluation","Jamaica","http://pdf.usaid.gov/pdf_docs/PNADC074.pdf","480 KB","011975 - Futures Group","","002502 - Jamaica. Ministry of Health|008563 - USAID. Mission to Jamaica","English","application/pdf","Adolescents","","Gayle, Herbert","Reproductive health care","Jul 2004","","","","Westmoreland adolescent reproductive health : an evaluation of youth.now's peer educator/peer link intervention","","PN-ADC-074","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0Mjc3","Jamaica","5320003"
"","Former project title: PVO child survival grants program (CSGP)|Current project title: Child survival and health grants program|(CSHGP)","Final Evaluation Report","Documents","FAO-A-00-00-00040-00","","12/1/2004 12:00:00 AM","","Child survival activities|Breastfeeding|Immunizations|Child nutrition|Diarrhea|Behavior change|Institution building|Micronutrients|Case management","Cambodia","http://pdf.usaid.gov/pdf_docs/PDACD334.pdf","1,402 KB","011214 - Partners for Development (PFD)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","","","Baauw, Albertine|Harris, Judi|Mohan, Mary","Child survival","22 Dec 2004","","","","Final evaluation : Northeast Cambodia child survival program -- Chhlong Operational District, Kratie Province, Cambodia : October 1, 2000-September 30, 2004 -- FAO-A-00-00-00040-000","","PD-ACD-334","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0MzY3","Cambodia","9380500|9363114"
"","","Final Evaluation Report","Documents","641-A-00-01-00043-00","","10/1/2004 12:00:00 AM","","Accountability|Government reform|Political participation|Policy making|Local level|Indigenous private voluntary organizations|Civil society","Ghana","http://pdf.usaid.gov/pdf_docs/PDACD335.pdf","327 KB","003970 - Management Systems International, Inc. (MSI)","","000004 - USAID. Bur. for Africa","English","application/pdf","","","Soyir-Yariga|Konate, Yacouba|et al.","Government reform","Oct 2004","","","","Government accountability improves trust (GAIT) (cooperative agreement no. 641-A-00-01-00043-00) : project final evaluation","","PD-ACD-335","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0MzY4","Ghana",""
"","UMOYO network grant number: UHN-0011-99-02","Final Evaluation Report","Documents","690-A-00-05-00185-00","","9/1/2004 12:00:00 AM","","HIV/AIDS|Disease prevention and control|Disease detection|Counseling services|Voluntary counseling and testing (VCT) for HIV/AIDS","Malawi","http://pdf.usaid.gov/pdf_docs/PDACD336.pdf","316 KB","008573 - USAID. Mission to Malawi","","","English","application/pdf","Voluntary counseling and testing (VCT) for HIV/AIDS","","Ziwa, Patricia|Nyirongo, Mexon|Hackner, Allan","HIV / AIDS","Sep 2004","","","","Voluntary counselling [counseling] and testing (VCT) program : final evaluation report","","PD-ACD-336","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0Mzcw","Malawi",""
"","Project title: Communities for behavior change (CHANGE)","Final Evaluation Report","Documents","HRN-A-00-98-00044-00","","6/1/2004 12:00:00 AM","","Community health care|Community behavior|Behavior change|Disease detection|Volunteers","Mozambique","http://pdf.usaid.gov/pdf_docs/PDACD347.pdf","297 KB","006986 - People-to-People Health Foundation, Inc. Project HOPE|000223 - Academy for Educational Development, Inc. (AED)","","010965 - USAID. Bur. for Global Health. Ofc. of Health and Nutrition","English","application/pdf","","","","Health care","Jun 2004","","","","Pilot community surveillance project : final evaluation report","","PD-ACD-347","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0Mzk5","Mozambique","936309604"
"","Global evaluation and monitoring indefinite quantity contract (GEM|IQC)|Delivery order 811","Special Evaluation","Documents","663-C-00-02-00349-00|FAO-I-00-99-00010-00","","4/1/2004 12:00:00 AM","","Basic education|Strategic objectives|Human capacity development|Primary education|Teacher training|Curriculum design|Women in development|Development project monitoring|Development project evaluation","Ethiopia","http://pdf.usaid.gov/pdf_docs/PDACD352.pdf","365 KB","000673 - International Science and Technology Institute, Inc. (ISTI)|012322 - Aguirre International","","011326 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Education|008543 - USAID. Mission to Ethiopia","English","application/pdf","Interim evaluation","","Dibaba, Birhanu|Sanders-Smith, Melanie|Yiman, Wossenu","Basic education","28 Apr 2004","","","","Mid-term evaluation of basic education strategic objective (BESO) II project","","PD-ACD-352","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0NDA4","Ethiopia","9365859"
"","Contract listed on cover as AEP-I-811-00-00022-00|Task order # 11|Evaluation indefinite quantity contract (Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00022-00","","11/1/2004 12:00:00 AM","","Drought|Disaster relief|Humanitarian assistance|Grants|Households|Emergency relief","Ethiopia","http://pdf.usaid.gov/pdf_docs/PDACD354.pdf","146 KB","011982 - Checchi/Louis Berger Joint Venture","","010865 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Foreign Disaster Assistance (OFDA)","English","application/pdf","","","Brandstetter, Robert H.","Disaster relief and response","Nov 2004","","","","Evaluation of OFDA cash for relief intervention in Ethiopia","","PD-ACD-354","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0NDEw","Ethiopia",""
"","Global evaluation and monitoring (GEM) IQC|Task order 813","Special Evaluation","Documents","FAO-I-00-99-00010-00","","11/1/2004 12:00:00 AM","","Educational cooperation|Partnerships|Higher education|Development strategies","Latin America|Mexico|Central and Eastern Europe","http://pdf.usaid.gov/pdf_docs/PNADC197.pdf","1,480 KB","000673 - International Science and Technology Institute, Inc. (ISTI)|012322 - Aguirre International","","011326 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Education","English","application/pdf","","","Dye, Richard|Nagorski, Maria|et al.","Higher education","30 Nov 2004","","","","Assessment of the higher education partnerships for global development program [volumes I & II]","","PN-ADC-197","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0NDgx","Ctr for Population, Health & Nutrition","9365859"
"","Project title: Population technical assistance (POPTECH)|POPTECH assignment no. 2004-190|Publication no. 2004-190-130","Special Evaluation","Documents","HRN-C-00-00-00007-00","","8/1/2004 12:00:00 AM","","Health policy|Health delivery|Sector restructuring|Strategic objectives|Health finance|Information management|Institution building","","http://pdf.usaid.gov/pdf_docs/PDACD423.pdf","1,187 KB","007877 - LTG Associates, Inc.|011880 - Social and Scientific Systems, Inc. (SSS)","","011262 - USAID. Bur. for Global Health. Ofc. of Population and Reproductive Health","English","application/pdf","Interim evaluation","","Arias, Jaime|Cleland, Tina|Connell, Peter","Health policy","Aug 2004","","","","Assessment of the partners for health reformplus (PHRplus) project","","PD-ACD-423","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0NTUz","Ctr for Population, Health & Nutrition","936310401|9363024"
"","","Final Evaluation Report","Documents","DFG-G-00-03-00079-00","","12/1/2004 12:00:00 AM","","Child health care|Child nutrition|Emergency food distribution|Emergency medical care|Child feeding programs|Maternal health care|Immunizations|Health facilities|Medical equipment|Primary health care|Health professional education|Health education|Quality of care","Angola","http://pdf.usaid.gov/pdf_docs/PDACD453.pdf","980 KB","","","010865 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Foreign Disaster Assistance (OFDA)","English","application/pdf","Health care infrastructure|Curative health care|Final evaluation","","Whitson, Donald T.","Disaster relief and response","[Dec 2004]","","","","Christian Children's Fund, Angola : emergency health and nutrition project, Bocoio, Angola -- final evaluation","","PD-ACD-453","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0NzQ2","Angola",""
"","Former project title: PVO child survival grants program (CSGP)|Current project title: Child survival and health grants program|(CSHGP)","Final Evaluation Report","Documents","FAO-A-00-00-00030-00","","12/1/2004 12:00:00 AM","","Child survival activities|Private voluntary organizations|Indigenous private voluntary organizations|Community participation|Health facilities|Health workers|Human capacity development|IEC|Behavior change|Host country cooperation","Peru","http://pdf.usaid.gov/pdf_docs/PDACD496.pdf","837 KB","007518 - CARE International|006669 - CARE-Peru","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Final evaluation","","","Child survival","Dec 2004","","","","Peru child survival XVI : Departments of Cajamarca & La Libertad -- REDESS : FAO-A-00-00-00030-00 : October 1, 2000-September 30, 2004 -- final evaluation","","PD-ACD-496","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0ODkz","Peru","9380500|9363114"
"","MOBIS (management, organizational and business improvement|services) contract no. GS-10F-0185K|Results reporting support activity","Special Evaluation","Documents","263-M-00-03-00006-00","","2/1/2004 12:00:00 AM","","International trade|Trade liberalization|Government departments|Government reform|Institution building|Human capacity development|Automation|Technical assistance|Development project evaluation","Egypt","http://pdf.usaid.gov/pdf_docs/PDACD510.pdf","459 KB","000436 - Development Associates, Inc.","","008539 - USAID. Mission to Egypt","English","application/pdf","Interim evaluation","","O'Farrell, Paul|Thomas, William|et al.","International trade","26 Feb 2004","","","","Assistance for trade reform : ATR mid-term assessment","","PD-ACD-510","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0OTE4","Egypt",""
"","MOBIS (management, organizational and business improvement|services) contract no. GS-10F-0185K|Results reporting support activity","Final Evaluation Report","Documents","263-M-00-03-00006-00","","7/1/2004 12:00:00 AM","","Tax reforms|Tax collection|Management development|Procedural development|Income taxes|Sales taxes|Management information systems|Government departments|Institution building|Human capacity development","Egypt","http://pdf.usaid.gov/pdf_docs/PDACD511.pdf","2,717 KB","000436 - Development Associates, Inc.","","008539 - USAID. Mission to Egypt","English","application/pdf","Final evaluation|Service centers","","O'Farrell, Paul|Taddesse, Samuel|Hawash, Ronia","Finance","29 Jul 2004","","","","Corporate tax activity : final evaluation","","PD-ACD-511","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0OTE5","Egypt",""
"","","Special Evaluation","Documents","","","3/1/2004 12:00:00 AM","","Development finance|Microenterprises|Banks|Access to services|Credit|Regulations|Microfinance","Philippines","http://pdf.usaid.gov/pdf_docs/PDACD519.pdf","5,371 KB","006727 - Development Alternatives, Inc. (DAI)","","008592 - USAID. Mission to Philippines","English","application/pdf","Interim evaluation","","Miller, Mary M.|Cann, John|et al.","Financial institutions","Mar 2004","","","","Microenterprise access to banking service (MABS) program evaluation : final report","","PD-ACD-519","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0OTQy","Philippines",""
"","Management and leadership program","Special Evaluation","Documents","HRN-A-00-00-00014-00","","11/1/2004 12:00:00 AM","","Health care administration|Management training|Leadership training|Disease prevention and control|HIV/AIDS|Computer networks|Internet","Brazil","http://pdf.usaid.gov/pdf_docs/PDACD559.pdf","422 KB","000750 - Management Sciences for Health (MSH)","","011262 - USAID. Bur. for Global Health. Ofc. of Population and Reproductive Health","English","application/pdf","Interim evaluation","","Lassner, Karen Johnson","Management reform and development","Nov 2004","","","","Brazil virtual leadership development program [VLDP] : internal evaluation","","PD-ACD-559","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1MDk4","Brazil",""
"","","Final Evaluation Report","Documents","FFP-A-00-00066-00","","6/1/2004 12:00:00 AM","","Soil fertility|Food security|Agricultural productivity|Crop yield|Farming systems|Agricultural technology|Terracing|Agricultural product marketing|Farmer participation|Farmer training|Household surveys|Food for Work|Farmer organizations","Rwanda","http://pdf.usaid.gov/pdf_docs/PDACD645.pdf","2,206 KB","010632 - World Vision","","008598 - USAID. Mission to Rwanda|010990 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Food for Peace (FFP)","English","application/pdf","Bench terracing|Progressive terracing|Final evaluation","","Swanson, Richard|Bizimana, Claude","Soil sciences and research","Jun 2004","","","","Final evaluation of World Vision Rwanda Title II P.L. 480 DAP program : World Vision soil fertility improvement & conservation DAP -- (FFP-A-00-00066-00 [i.e. FFP-A-00-00-00066-00])","","PD-ACD-645","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1Mzc1","Rwanda",""
"","","Final Evaluation Report","Documents","FFP-A-00-00-00037-00|623-G-00-00-00119-00","","10/1/2004 12:00:00 AM","","Food for Peace Title II|Agribusiness|Agricultural cooperatives|Business associations|Rural development|Crop production|Agricultural products|Agricultural product marketing|Agricultural income|Food processing","Rwanda","http://pdf.usaid.gov/pdf_docs/PDACD646.pdf","437 KB","010380 - ACDI/VOCA","","008598 - USAID. Mission to Rwanda|010990 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Food for Peace (FFP)","English","application/pdf","Monetization|Final evaluation","","Swanson, Richard","Food aid programs","Oct 2004","","","","Final evaluation of ACDI/VOCA Rwanda P. L. 480, Title II monetization development program (2000-2005) : transfer authorization FFP-A-00-00-00037-00 -- development assistance grant no. 623-G-00-00-00119-00","","PD-ACD-646","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1Mzc2","Rwanda",""
"","Former project title: PVO child survival grants program (CSGP)|Current project title: Child survival and health grants program|(CSHGP)|Catholic Relief Services Cambodia program","Special Evaluation","Documents","HFP-A-00-01-00042-00","","1/1/2004 12:00:00 AM","","Child survival activities|Private voluntary organizations|Primary health care|Community based delivery|IEC|Behavior change|Human capacity development|Project sustainability","Cambodia","http://pdf.usaid.gov/pdf_docs/PDACD672.pdf","497 KB","007337 - Catholic Relief Services (CRS)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Interim evaluation","","Dash, Della","Child survival","[2004]","","","","CRS/Battambang community-based primary health care child survival project : midterm evaluation report (June 14-25, 2004)","","PD-ACD-672","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDA2","Cambodia","9380500|9363114"
"","Grant listed on cover of document as: 623-A-98-00-0013-00","Special Evaluation","Documents","","","4/1/2004 12:00:00 AM","","Protected environmental areas|Natural resource conservation|Community participation|Natural resource utilization|Environmental education|Women in development|Project sustainability|Institution building|Local capacity building|Protected area managers","Tanzania","http://pdf.usaid.gov/pdf_docs/PDACD673.pdf","189 KB","","","008612 - USAID. Mission to Tanzania","English","application/pdf","Interim evaluation","","Kajembe, George C.|Gamassa, Deo-Gratias M.|Kaale, Bariki K.","Environmental protection and conservation","Apr 2004","","","","Participatory evaluation report for the Ugalla community conservation project, Tabora, Tanzania","","PD-ACD-673","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDA3","Tanzania",""
"","","Special Evaluation","Documents","","","9/1/2004 12:00:00 AM","","Conflict resolution|Peace|Elections|Violence|Management operations|Nonprofit organizations|Social impact|Evaluation methodology|Conflict prevention","Kenya","http://pdf.usaid.gov/pdf_docs/PDACD692.pdf","6,330 KB","012079 - Centre for Conflict Resolution (CCR)","","008565 - USAID. Mission to Kenya","English","application/pdf","Election violence monitoring|Interim evaluation|Impact evaluation","","","Conflict resolution","Sep 2004","","","","Centre for Conflict Resolution [CCR]-Kenya : impact evaluation report","","PD-ACD-692","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDYx","Kenya",""
"","","Special Evaluation","Documents","","","6/1/2004 12:00:00 AM","","HIV/AIDS|Home health visits|Alternative health delivery services|Community health workers|Basic needs|Orphans|Child survival activities|Discrimination|At-risk groups|Home health care|Palliative health care|Quality of care","Kenya","http://pdf.usaid.gov/pdf_docs/PNADC740.pdf","362 KB","","","008565 - USAID. Mission to Kenya","English","application/pdf","People living with AIDS (PLWA)|Persons affected by AIDS|Interim evaluation","","Haim, Sandra|Omuodo, Deryck|et al.","HIV / AIDS","21 Jun 2004","","","","USAID/Kenya : care and support portfolio -- final evaluation report","","PN-ADC-740","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDYy","Kenya",""
"","","Special Evaluation","Documents","","","4/1/2004 12:00:00 AM","","Environmental protection|Environmental management|Regional participation|Environmental legislation|Environmental quality|Protected environmental areas|Sustainable development|Pollution control|Compliance","Central America","http://pdf.usaid.gov/pdf_docs/PDACD698.pdf","241 KB","006727 - Development Alternatives, Inc. (DAI)","","009384 - USAID. Mission to Guatemala. Central American Programs","English","application/pdf","Environmental standards|Interim evaluation","","Post, Jan|Worden, Richard","Environmental management","Apr 2004","","","","Program assessment of the regional environmental program (PROARCA-II) : final report","","PD-ACD-698","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDgz","Central America Regional",""
"","","Final Evaluation Report","Documents","623-G-00-98-00060-00","","6/1/2004 12:00:00 AM","","Finance|Commercial banks|Microenterprises|Commercial credit|Financial resources|Financial management|Business support services|Development program management|Microfinance","Kenya","http://pdf.usaid.gov/pdf_docs/PDACD702.pdf","188 KB","012080 - Mwangaza Counselling Services Ltd. (MCS)","","008565 - USAID. Mission to Kenya","English","application/pdf","Financial services|Final evaluation","","","Small scale enterprises","Jun 2004","","","","USAID/Co-operative Bank of Kenya microfinance program : award no. 623-G-00-98-00060-00 -- evaluation report","","PD-ACD-702","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDg5","Kenya",""
"","","Final Evaluation Report","Documents","623-A-00-01-00005-00","","3/1/2004 12:00:00 AM","","Commercial banks|Institution building|Human capacity development|Microenterprises|Management development|Financial resources|Loan administration|Management information systems|Microfinance","Kenya","http://pdf.usaid.gov/pdf_docs/PDACD703.pdf","265 KB","012081 - Microfinance House Ltd. (MFH)","","008565 - USAID. Mission to Kenya","English","application/pdf","Financial services|Final evaluation","","Odera, Ruth|Odiko, Gervase|Ogutu, Francis","Small scale enterprises","Mar 2004","","","","Faulu Kenya Limited/USAID microped grant fund : award no. 623-A-00-01-00005-00 -- institutional strengthening and capacity building programme : final evaluation report","","PD-ACD-703","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDkw","Kenya",""
"","General management assistance contract (GMAC)|Mega-Tech contract no. 0135-0204-PO-ME11|Contract listed on cover as 674-C-00-01-00051-00","Final Evaluation Report","Documents","674-G-00-00-00059-00|674-C-00-01-10051-00","","6/1/2004 12:00:00 AM","","Temporary housing|Building renovation|Urban areas|Housing research|Housing policy|Information dissemination|Housing conditions|Housing administration|Housing needs|Development program management","South Africa","http://pdf.usaid.gov/pdf_docs/PDACD728.pdf","162 KB","011502 - Mega-Tech Inc.","","008605 - USAID. Mission to South Africa","English","application/pdf","Hostels|Final evaluation","","Boaden, Bruce, comp.|Le Jeune, Karen, comp.|Shakantu, Winston, comp.","Housing","Jun 2004","","","","Urban sector network's hostels redevelopment project : final evaluation","","PD-ACD-728","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NjEz","South Africa",""
"","At head of title: USAID-IITA/SECID cassava project : emergency|response to the outbreak of the cassava mosaic disease in the|Democratic Republic of Congo","Special Evaluation","Documents","LAG-G-00-93-00042-00","","1/1/2004 12:00:00 AM","","Crop diseases|Crop disease control|Cassava|Mosaic diseases|Plant resources|Disease resistance|Crop production|Crop protection|Agricultural product marketing|Gender analysis|Germplasm|Crop varieties","Congo DR","http://pdf.usaid.gov/pdf_docs/PDACD738.pdf","588 KB","000631 - International Institute of Tropical Agriculture (IITA)","","008308 - USAID. Bur. for Africa. Ofc. of Sustainable Development","English","application/pdf","Interim evaluation","","Lema, K. M. Albert","Crop diseases and control","[2004]","","","","Report of the internal midterm evaluation, April 20th-May 1st, 2004","","PD-ACD-738","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NjU2","Congo DR",""
"","Task order no. 806","Special Evaluation","Documents","623-A-00-02-00114-00|GDG-A-00-01-00011-00|HNE-1-00-00-00078-00","","6/1/2004 12:00:00 AM","","Basic education|Community centers|Teacher training|Educational development|Educational centers|Educational innovations|Impact assessment","Congo DR","http://pdf.usaid.gov/pdf_docs/PDACD739.pdf","2,185 KB","008360 - Mitchell Group, Inc.","","009951 - USAID. Mission to Democratic Republic of the Congo","English","application/pdf","Interim evaluation","","","Basic education","14 Jun 2004","","","","Mid-term evaluation report : Community learning and resource center, Vanga, Bandundu Province, and Complementary instructional strategies, Luozi, Bas-Congo Province[, Democratic Republic of Congo]","","PD-ACD-739","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NjU3","Congo DR",""
"","Title in footer: Relance economique mid-term evaluation","Special Evaluation","Documents","","","9/1/2004 12:00:00 AM","","Economic growth|Civil society|Business associations|Political corruption|Tax assessments|Public services|Access to services|Poor|Human capacity development|Inland waterways","Congo DR","http://pdf.usaid.gov/pdf_docs/PDACD740.pdf","1,744 KB","009951 - USAID. Mission to Democratic Republic of the Congo|004497 - USAID. Bur. for Africa. Regional Economic Development Services Ofc. (REDSO) East and Southern Africa","","","English","application/pdf","Interim evaluation","","Eagleton, Mary Louise|Fessenden, Pamela|Mangindula, Victor","Economic growth and development","Sep 2004","","","","Strengthening the capacity of civil society and business to promote sustainable economic growth along the Congo River and its tributaries : mid-term evaluation","","PD-ACD-740","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NjU4","Congo DR",""
"","","Special Evaluation","Documents","","","1/1/2004 12:00:00 AM","","Health delivery|Private voluntary organizations|Child survival activities|Family planning services|Community based delivery|Supply management|Pharmaceuticals|HIV/AIDS|Supervision|Health professional education|Financing|Information management|Gender analysis|Grants","Congo DR","http://pdf.usaid.gov/pdf_docs/PDACF033.pdf","1,054 KB","010822 - USAID. Bur. for Global Health|009951 - USAID. Mission to Democratic Republic of the Congo","","","English","application/pdf","Interim evaluation","","","Private voluntary organizations","[2004]","","","","Field assessment of CRS","","PD-ACF-033","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NjY0","Congo DR",""
"","","Special Evaluation","Documents","","","12/1/2004 12:00:00 AM","","Public administration|Local level|Rule of law|Popular participation|Reengineering|Civil society|Public services|Financial management","Zimbabwe","http://pdf.usaid.gov/pdf_docs/PDACD760.pdf","216 KB","","","008628 - USAID. Mission to Zimbabwe","English","application/pdf","Transparency|Civil society organizations (CSO)|Interim evaluation","","Martin, Richard|Musandu-Nyamayaro, Oscar","Governance","3 Dec 2004","","","","Long-term local government support program : mid-term review -- final report","","PD-ACD-760","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1Njgw","Zimbabwe",""
"","","Special Evaluation","Documents","","","6/1/2004 12:00:00 AM","","HIV/AIDS|Health policy|Advocacy|Policy reform|Civil society|Human rights|Disease prevention and control|Public awareness","Zimbabwe","http://pdf.usaid.gov/pdf_docs/PDACD761.pdf","114 KB","","","008628 - USAID. Mission to Zimbabwe","English","application/pdf","Civil society organizations (CSO)|Interim evaluation","","Cogswell, Lynne|Khan, Naira|et al.","HIV / AIDS","Jun 2004","","","","Mid-term review : Zimbabwe AIDS policy and advocacy (ZAPA) project","","PD-ACD-761","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1Njgx","Zimbabwe",""
"","","Final Evaluation Report","Documents","","","10/1/2004 12:00:00 AM","","Food for Peace Title II|Food security|Community health care|Health facilities|Agricultural extension|Community development|Food for Work|Municipal level|Local capacity building","Honduras","http://pdf.usaid.gov/pdf_docs/PDACD775.pdf","710 KB","012089 - Care International in Honduras","","008555 - USAID. Mission to Honduras|010822 - USAID. Bur. for Global Health","English","application/pdf","Final evaluation","","Johnson, Kirsten|Maradiaga, Aida|Mejia, Nelson","Food aid programs","Oct 2004","","","","Title II food security program FY 2001 to 2005 : final qualitative evaluation","","PD-ACD-775","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NzA5","Honduras",""
